ham,First day of my summer I'm spending in a hammock on my porch. Merica. http://t.co/eo5XV9lzzi
spam,"What could this puzzle be on the #WhatsTheSaying app? Try it, it's free: http://t.co/eyDIh9wurH http://t.co/E4sEvYTzjc"
spam,@TheAlora thanks alora love you!
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/rDlMBMQQWd
ham,Too many teams relying on one super player. When out they are just ordinary. It's a team game = Bayern.
ham,"RT @_Mcfugget: ""I think I need to let it go, cause nothing even matters."""
ham,"I also hate wen I drink out a bottle water &amp; I sit it on the dresser &amp; it starts popping mins later , scares the fuk outa me lbs"
spam,"May 2nd: Lucky Numbers: 44, 30, 1, 18, 37, 17             &gt; Full #horoscope: http://t.co/R51SBaixm9 #Virgo"
ham,"RT If you like ""Love Is Easy"" By McFly"
ham,I wish I lived on the clouds..... (:
ham,"I just wanna be friends. Plus a little extra. Also, I love you."
ham,Bland Abbie in METAIRIE LA hired an affordable local Floral Designer. Register for Free http://t.co/5uU00lkUmq #Wedding  #Florist
ham,@DrewAtHitFix  Why doesn't Disney put 10-min Marvel shorts in front of all their movies? Every film would make add'l $50M
ham,@natashunina @hamiraha @timmysundin making great music :) i wish hehe
ham,"And when your done, just know I'll still be around...."
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/IKLYPQrhPm"
ham,TO GO OR NOT TO GO TO SCHOOL IS THE QUESTION HM.
ham,"Dear Google, Flashing ads in my mail based on my searches (and whatever else) is creepy, not smart. I feel stalked."
ham,OMFG #KimPossible is on disney channel! XD my dreams came true! - TB
ham,#oomf be on some otha ; i sometimes wonder ! o.O
spam,Sony NEX-5RK/B 16.1 MP Compact Interchangeable Lens Digital Camera (Black) with 16-50mm and... http://t.co/wMgOaZXEev #shopping  #sale
ham,"RT @BamzTeHa: Why is my hijab, your problem? @JilbabCommunity @majalahummi http://t.co/xing0r9Oxn"
ham,Inverted Bodyboarding advertisement on their facebook page. http://t.co/wZ4fr8awPk
ham,My tl dead
ham,Love-Too often people miss the miracle of a sunrise. Get up early one morning and with a cup of coffee find a quiet place to enjoy nature.
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/G4SP4fEYhE
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/uimb4hBShA"
spam,I'm watching #IronMan2013 with 516 others on #GetGlue http://t.co/a7mRcOFO8Q
ham,"RT @ZodiacFacts: Honest to the point of bluntness, a #Sagittarius may drive people crazy with their sarcasm."
ham,Last night a read for about 45 min before I tried to sleep. Really helped to unplug.
ham,"We will collect you from Heathrow in our taxis and take u 2 any uk town or
city stress free travel what more could you want"
ham,RT @Spicass0: Hearing joost on the radio this morning was rough
ham,"""My Music (Moonshine Ft Shantell)"" @Officialkfshan http://t.co/R369sngGha #music"
ham,Late night phone call and I'm all smiles!
ham,RT @iRecycledTweets: Faithful Females go through a lot of Bullshit
spam,"""@girulytexete: @civanrdz hey fan you won! go to our link to claim num:2026"" @pattymenchaca pa que veas que era cierto ya gane"
ham,RT @montesjulia: Waiting for you ate girrrlssss !!! dimplesromana  @danix8  hehehe excited much ba ko ?!! http://t.co/uiYVOaT42d
ham,Not much on the internet for the next five crazy days. That's both crazy good (running &amp; Dark Tranquillity concert) &amp; crazy bad (Easter).
ham,"NOW PLAYING ebe by napo da truth, yung nutt, carveno ON FIYAH RADIO! TUNE IN http://t.co/o9oo475bIv #ITSFIYAHBABY"
ham,RT @brentweeks: So glad to see fans wishing pain on me. Back to work.
ham,#TwOff-
spam,"Although you might wake up on the wrong side of the bed today,... More for Sagittarius http://t.co/kfVXESZuGE"
ham,"Attention Everybody ! The boss is on , so wake tf up"
ham,Yisu Music -  Tonight (Prod.By Robert Aparici) | @yisumusic http://t.co/yfHr8zvmSb
ham,The thought of spiders is 90% of why I can't sleep tonight
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/gYr6RwL8zB"
ham,On every set of night shifts I do I always seem to have to stay awake on the last day for a delivery when will I ever learn
spam,RT @XclusivesZone: New Music: @Gucci1017 - So Icey Pt 2 http://t.co/sRMHWkOLDw
ham,my megu is probably dead by now
ham,RT @ayeeeTayy__: Keda and Cortni get on my nerves lol buh I love them tho
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/hEBfSa4NVw
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/iB3UBCD8A6
ham,"&amp;pound;80000/other for sale - 2 bedroom, Semi-Detached hous... http://t.co/Vx16BrJfxv"
ham,Now playing: Luminate - Heal This Home #nowplaying
ham,Live streaming New York Knicks - Boston Celtics NBA tv watch http://t.co/txImeiHpim
ham,People's Committee Building at night (2013) http://t.co/iNOBx5DbKV
ham,@ThomasTurgoose1 As your music guru... May I suggest James Vincent McMorrow or a spot of my mate Liam Bailey!!! X
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/MZ4fNh4Qhr"
ham,If your on my TL right now I salute!
ham,Sorry for the sad tweets y'all gone receive from freon after I hit em on the dice
spam,Brand New Light Blue Casio Ex-tr200 Digital Camera http://t.co/0DpdeUtLGL #shopping  #sale
ham,RT @ReyDiamond: I wish my phone would vibrate right now and your name comes up on the screen.
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/o89BoYs5qC
ham,Love in paris season 2 coming soon tuh @rarashanindita
spam,"---OPEN FOR NEXT BATCH---
===PROMO===
*3PCS SANDALS FOR 10 THOUSAND PESOS PLUS FREE SHIPPING ASIA ONLY*
*1PC GOWN... http://t.co/eMYaSm6Lhz"
ham,high as fuck bout to sleep real good god bless us cus we really need it n goodmorning/night
ham,"@BigHomiesOverIt the struggle is real lol my mom used to do that too &amp; ask ""whos that"" on my TL..like dont u have dishes to do woman?"
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/IZ0wes7QFW
ham,#sport Foot - Libertadores - Boca prend une option http://t.co/f3AMMBYT3c
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/3QDARNPc5x
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/8h8I8bTRhs
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/TSDLyFwNXb
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/R1XGk5tByq
ham,"It's Official 100 Likes was reached today, so we are offering a 10%off discount on all products for the next two weeks!"
ham,Hollywood Is Dead: 16 Zombiefied Posters From Star Wars &amp; More http://t.co/sfPTZjxBkU
ham,On tha fone w| this guy &gt;&gt;&gt;&gt;&gt;
ham,RT @snookca: This amuses me more than I think it should but I love it. http://t.co/OERviv20Ku
ham,"Borussia Dortmund coach Jurgen Klopp says his side will be underdogs in the Champions League final, whoever they face at Wembley on 25 May"
ham,Why am I still awake?? Oh yeah I ain't got shit to do tomorrow!!!
ham,The players and the fans need to ignore the Mourinho rumours and concentrate on winning tonights game. #CFC
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/lHLXJLUeDY
spam,You may approach your job in a totally unique manner today. Al... More for Virgo http://t.co/AzYx5S8X4O
ham,"I started using Wunderlist, a beautiful and simple to-do list from 6Wunderkinder. You can get it for free at https://t.co/ZCyFIocpPv"
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/CABwAU5Ycm"
ham,Time to Ante Up Again: Poker Night 2 Review @ Techgage: A single-player poker game might not sound too excitin... http://t.co/lJK7YEyUjK
ham,Why messi never play?
ham,5th June I will find myself like a walking dead cause it's the time to back to real life. I'm such a zombie irl tbh. WHY SO SERIOUS~!
ham,Love it when my parents talk about me in a good way :'}
ham,"He'll be alright. *Turns back to @mlp_Bolero's TB.* I, uh...yeah, I told you everything. So...you can go home now?"
ham,Texted my mum to go get me Justin's vogue magazine ... #itsabelieberthing
ham,"Funny how some are calling her a whore, just because this poor girls pics have landed on twitter. She clearly trusted the guy with her pics"
ham,What if #Gmail just switched off some of their servers to trend on twitter? #gmaildown
ham,"LeRoy Butler supports Jason Collins, upsets church http://t.co/nfm7F581Tc"
ham,Dead and Gone (feat. Jus - T.I. http://t.co/gUSYsPA6Cc #nowplaying #listenlive
ham,Controversial day today on two counts. Firstly Chico gets shod! Unusual for donkeys and they don't much care for... http://t.co/SK8uxrhHCn
spam,"I have Cauldron on my island! Now my island is even more awesome! http://t.co/RPXEtgxPKZ #pad, #ipadgames, #gameinsight"
ham,PHOTOS: Lights on the Bay (2nd of 4) http://t.co/wqehURf66I
spam,"@Elfiemuch hehehe, i miss spamming hehe, love it :3"
ham,@cdobbins92 ill be done in 5 hours. Exam is at 2. Ill need a holiday after this!
ham,Dilemma: I am sat on the train next to someone openly reading a document that is GPMS Restricted (not EA staff). Should I tell them off?
ham,Well after having a stupid fly buzzing around my room at 3 am.. I managed to catch the little devil! I MUST NOW GO TO SLEEP! Please God...
ham,"NOW PLAYING on http://t.co/fEKKtTOuHG - ANOTHER Classic Top40 Favorite!

""Black Dog"" by Led Zeppeling - #15 1972 http://t.co/xtGc2S8jvX"
ham,"RT @ohteenquotes: When you think of giving up, think about why you've gotten so far."
spam,"Sony NEX7K/B NEX-7 24.3 MP Black Camera 32GB Bundle w/ 18-55mm, 55-210mm &amp; 16mm lens http://t.co/QqWoJo3dHh #shopping  #sale"
ham,RT @lvurenvshley: @RiiCHAY1HUNNA I see why Cancer and Pisces are compatible... - you read them ? I was just reading cancers lol
ham,Love is the only force capable of transforming an enemy into friend. @LoveQuotes @Friendswithyou
ham,RT @iRecycledTweets: Faithful Females go through a lot of Bullshit
ham,"definitely didn't plan on fallin asleep at 10, now eyem wide awake &amp; all eye wanna do is write &amp; meditate"
spam,I gotta level with u. A$ap rocky can go back to me not knowing who he is #godawful
ham,@__Tatiyanna ive been texting yo cousin all night haha she got smarter i see lol
ham,RT @olivia_solon: DNA tests on tiny 15cm mummified corpse seems to show it to be a child aged between 6 and 8: http://t.co/qnkUXb1oM9
spam,RT @StyleDamelatigo: #twoff
ham,"RT @Trevski_LFC: We love to moan, don't we? #LFC"
spam,#SelfFact i love cookies and creaam:))
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/nnZ9nBw8dd"
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/mfozXkauMK"
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/A2lFILigLC"
ham,RT @kalinbriann: KIM POSSIBLE IS ON! But I need to go to sleep. BUT I CAN'T BECAUSE KIM POSSIBLE IS OONNNNN
ham,Bicycle day's end. LSD Inventor Albert Hofmann dead at age 102.  http://t.co/zGYCIPXElf
ham,I'm now ranked Dedicated (top 40%) in BioShock on Raptr! http://t.co/UFnRPZy97l
ham,If I had vine I'd vine this bro tryna walk this drunk bish to his haus. hashtag twitter get dat vine on android y'all.
ham,More choreo ALL night long!!
spam,"I have Post Office on my island! Now my island is even more awesome! http://t.co/KWGTRJomcU #iphone, #iphonegames, #gameinsight"
ham,Talk about music not about me in your interviews
ham,RT @PrayInFaith: Don't give up on what God has called you to do. The end result is worth the pain.
ham,RT @Cabot_Hunter: Just got done watching iron man 3 and now I gotta take the garbage out and then I'm working out #tiredofslacking
ham,"Having your phone on 3G, bad idea!!"
ham,"New on eBay: Up (Blu-ray/DVD, 2009, 4-Disc Set, Includes Digital Copy) with SLIP COVER http://t.co/hSkIYmKXO7 #2009 #blu-ray"
ham,Kim Possible is on. That is all. #callmebeepmeifyawannareachme
ham,@LOUlSLOVE OH MYG OD I WOULD BE PISSED I WANT TO MEET HIM SO BAD UGH THAT LIL SHITBAG
ham,Whenever I get bored at night I decide to tweet instead of fall asleep
ham,^.^ RT @CHNGZLeCreateur: RIGHT?! RT @AndreaLianne: Why was devotion broken up into two vinyls? Whyyyyy!???!!
ham,"100 point (y) ""@zammyletsfight: Tettttt Hugh Grant - Way Back into Love (y) RT @elbimoo: All i wanna do is find a way back into love"""
ham,If you ain't noticed already I be on that level #IntergaticHyfyShit
ham,@AhoyNay_Nay true dat. Lol why u still up?
ham,RT @montesjulia: Waiting for you ate girrrlssss !!! dimplesromana  @danix8  hehehe excited much ba ko ?!! http://t.co/uiYVOaT42d
ham,Why is popsugar in my TL... Why would you RT it??
ham,MUSIC VIDEO Smoke Clouds Ft raggo zulu rebel  https://t.co/xdf1cVCrsD FROM MY WAY 2
spam,You may approach your job in a totally unique manner today. Al... More for Virgo http://t.co/QR1TeJ59zw
ham,@LutfiMazhar why ?
ham,"It's a problem free, philosophy; Hakuna Matata."
ham,You will all LOVE this mix by @bondaxuk http://t.co/sfxERQAjDQ #ThursdayTUNEdays
ham,we are off on break to germany for 3 days
ham,"RT @datGuyKOFO: Morning, pls if you have a neighbour who supports Barca, check on them this morning. Kick against suicide"
ham,so f'n #EXCITED dat @Krewella is comin back2 #Hawaii 4 #SummerWonderland! i feel like i can leap buildings&amp;shoot #rainbows outta my eyes lol
ham,UK Startups Upbeat On Growth And Revenues - http://t.co/1RRLl3YMFR by @techcrunch - 87% planning to hire says #survey #investinstartups
ham,"i lyke bein different wen it komes tu bein romantic, i put my own lul twist on it"
ham,"Shades of Bambi on the commute this morning. Capreolus capreolus, vulpes vulpes, oryctolagus cuniculus &amp; buteo buteo all in abundance.
,"
ham,"@SakinaKamwendo Yeb, that's a kind of man u wish to have on your speed dial."
ham,RT @theycallmejerry: @justinbieber I wish you were on here like you used to be
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/mKC54AqDG5"
ham,@SkitTime lol my phone been dead all day! I left my charger at my homeboy house
ham,Sweety. Don't bite my shoulder to get me off you. Bite my neck to get me on you.
ham,"If taking a walk in the rain while listening to ""Have You Ever Seen The Rain"" isn't on your bucket list... You're wrong #TheLittleThings"
ham,RT @dailyteenwords: #MayWishes Perfect Grades on my report card.
ham,"@justinbieber Me and @benzobiebers. We love you, and will always be here for you. Will you always be here for us? :-)"
ham,@smithc187 on that note...what was that movie line you said tonight? :/
ham,@Drobe_Bryant I love this movie... only because Snoop in it.
ham,Used to love this song growing up!! 34 is no age at all #RIPChrisKelly http://t.co/Ld7wbdWj5I via @youtube
ham,RT @TiffanyAlvord: People change. Things change. But life keeps moving on. &lt;3
ham,@SherriPizza It's been a very rough 12 years for us Knicks fans =/ Hoping we can get at LEAST a playoff series win this year.. #BabySteps
ham,@RushfirthLeeds @andybrown999 jolly on the inside means u have a warm heart though so its all good
ham,Go back home now go back to sleep
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/FAVarzoXbd"
ham,Go round the back
spam,Today's stats: I have spent 39 minutes on Twitter. See how much you have: http://t.co/KgzGr8dYyA
ham,Actor Jeffrey Santos supports @teddycasino http://t.co/xBmZwFOuNZ  #TeddyDay
ham,Sociology why????? I thought we liked each other:'''''(
ham,I just got done with my English 12 essay
ham,"""I love too watch you laugh and smile"""
ham,"RT @_CollegeHumor_: I'd rather talk to you than sleep at night, take that as a compliment"
ham,"Good night, whores. :*"
ham,"JerryGarcia is now spinning Help On The Way &gt; Slipknot &gt; Cassidy by Furthur 1st Bank Center Broomfield, Colorado 2/23/2013 (Furthur 1st Bank"
ham,Nothing But Bullshit On Tv Right Now..
ham,I shoupdnt of done that.
ham,@sollshine12 so! Who doesn't?! People's that actually LOVE SCHOOL Tf! Swerve! xD
ham,RT @NapsOnTopOfNaps: And if you don't think Cole snapped on Truly Yours 2... You need mental help!!!
ham,Protect animals and your free speech. Tell Gov @BillHaslam to veto the #TNAgGag. http://t.co/fXMfSZwxNU #TNLeg #1stAm #FreeSpeech
ham,"RT @_CollegeHumor_: I'd rather talk to you than sleep at night, take that as a compliment"
ham,eeeee why prince sungjae day not trending anymore
spam,I really wanna go to Brighton today!!
ham,K RT @Essylad: Appreciate those that give you genuine love. The shit is very rare.
ham,People rather be on twitter than text a real nigga
ham,I'd love to find a new name for ''blog'' because ''blog'' sounds like urgh. @la_pasera came up with chisme. I like it  (thingy in spanish)
spam,You may approach your job in a totally unique manner today. Al... More for Virgo http://t.co/EkXDIe0liD
ham,RT @TwihardKingdom: RETWEET if you love Anna Kendrick (Jessica Stanley) @AnnaKendrick47 #TKpict http://t.co/ingq793jpn
ham,"In spite of everything, I love you."
ham,"RT @VeiledDesires_: For all those who're on strike: Get back to work. Govt won't roll it back. Sincerely, Affected aam admi. #Nagpur #LBT"
spam,"Although you might wake up on the wrong side of the bed today,... More for Sagittarius http://t.co/WCwTSHeZyH"
spam,3 more hrs to go
ham,"GameStop Expo To Offer An ""In-Depth"" Look At The PS4: If you happen to be in the Las Vegas area on August 28, ... http://t.co/pbTCtN1A1c"
spam,"Although you might wake up on the wrong side of the bed today,... More for Sagittarius http://t.co/VsVXqtfPng"
spam,I've just received an achievement: Outgoing http://t.co/I6tOFSmN56 #Android #Androidgames #Gameinsight
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/sEzrnjUCat
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/PEkltmtNLV"
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/6BZQ5hVgQc
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/M4CLCDczxL
ham,One month to go til #Comrades2013! Almost time to test the training and mental strength that has been built up! @32Gi @BrooksRunningSA
ham,RT @AaronMcCloy: went over board on the shaving. love being hairless http://t.co/db1bEZXI
spam,Today's stats: I have spent 7 minutes on Twitter. See how much you have: http://t.co/JORUcX9GaZ
ham,We learnt lots of practical tips today at our Team Meeting on how to activate your pelvic floor while exercising.... http://t.co/dDGjGqlFiu
ham,"getting headache must be allergies so I'm going to bed , , good night everyone."
ham,RT @MayowaKay: RT @RecessOnline: [MUSIC] TONTO - HI (OFFICIAL REMIX) http://t.co/T16hw39a4A #RecessOnline
ham,"Anyway, On this day in 93 reporter- ""Excuse me Mr Ferguson, you are the champions. Oldham have won at Villa."""
ham,"So many unfortunate things have happenened on the set of ""Jane got a Gun"", I'm expecting the gun to drop out citing ""scheduling conflicts"""
ham,"My comment on ""IBM Made A Microscopic Movie (And Star Trek Pictures) With Individual Atoms"" @Forbes: http://t.co/vSJuOtr6cM"
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/gsafykJ8S3
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/6rTmjjodmb"
ham,RT @maddienuyts: You know I love it when you get ur shineee onn'
ham,can't sleep... too much bullshit on my mind
spam,"Done, fllwd :) RT @NdheLhiiya: @DinahAprianti follback :)"
ham,"The ""Denpa"" Men 2: Beyond the Waves dated this month on the 3DS eShop http://t.co/wxJSWR2fZx via #newzsocial"
ham,@mRicacardo lmao yea when you see it w mostly nt shit/late night its me. The other guy is ISS and you can tell lol
ham,"RT @NurmalynAR: gud nite twitter ;D i can't spend long time with you , solli i have to go , haaha."
ham,"@justinbieber one day your gonna tell me you love me back, right?"
ham,"There's this couple on my bus every day, and all they do is make out, ergh."
ham,@Zackery_Ratliff @karlthegreater what is going on?!?!?!
ham,"RT @TheTweetOfGod: People who say ""God is love"" are unfamiliar with My work."
spam,"New 4 class ""Multimagnat"" award received! 59 http://t.co/lZdSxCfDu4 #android #gameinsight #androidgames"
ham,"RT @PrayInFaith: Give thanks to the LORD, for he is good; his love endures forever. -Psalm 118:29"
ham,I love you so muuch. You don't even knoww.
ham,AND ACCOUNT THAT THE LONG-SUFFERING OF OUR LORD IS SALVATION.. 2PET.3:15...CALL ON HIM AND YOU WILL BE SAVED.... http://t.co/I1rlk9lUV2
ham,"RT @FIirting: There are 3 sets of words that can instantly make a girl smile: ""You are beautiful"" ""I miss you"" &amp; ""I love you."""
spam,"I've collected 10,503 gold coins! http://t.co/m4yCGC3piF #ipad, #ipadgames, #gameinsight"
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/MluO72rnMF
ham,"RT @AaronCohen777: From the moment love first laid eyes on you, it has been running through the streets trying to find you again."
ham,@GatwickExpress on 735am GTW to VIC and crawling towards Clapham. No announcement about delay from guard or driver. Hopeless! Late again!
ham,Why is it that wheneverim not depressed... Other people r either stressin depressen or pissed off????
ham,My phone wasn't charging last night so I have hardly any battery :(
spam,"smsm RT @_AldaMasyaAllah: thx RT ""@widiaaas_: @_AldaMasyaAllah done"""
ham,Friends come and go but my homies stay the same.
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/8B0jK1KXXV"
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/kfC6nlSQfF"
ham,Was that thunder I just heard tf??
ham,@KingDreyfus ugh of course
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/l8RfQEcSBu
ham,Why does Luis insist on cheating on me!?
spam,"You may be weary of the recent emotionally stormy weather, but... More for Capricorn http://t.co/37Px3e8lAR"
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/B3Msx7evoq
ham,"RT @_prettiNERD: We go thru certain shit, just so God can open our eyes to reality !!"
spam,"I have Hut on my island! Now my island is even more awesome! http://t.co/ecEXsBSbEl #iphone, #iphonegames, #gameinsight"
ham,"Flexible and Willing

May 2, 2013

. . . Therefore be imitators of God, as beloved children, and walk in love,... http://t.co/4uCFKk1TnT"
ham,"RT @prettyyarfulani: The love of this dunya lasts a lifetime, but the love of Allah is for eternity-Boona Muhammed"
ham,"""@LifeQuoties: Behind every beautiful girl is the ugly relationship that made her scared to love again."""
ham,RT @AyeStone: Just dropped my phone on my face. Again...
ham,RT @PritishNandy: I dont get this... For decades Sikhs are seeking justice. Why cant the Congress let go of Tytler and Sajjan Kumar?
ham,@ReinaCeleste423 I asked my pediatrician if he could tie my tubes when I was like 10. #realtalk
spam,INTERROBANG (The Daily Free Press) http://t.co/uwxOTBUbYO
ham,"#Lowongan RECRUITMENT OFFICER (REC) - METROPOLITAN RETAILMART, PT: Negotiable, 1 yr of exp, posted on ... http://t.co/UpvsnOlo1u #JobsDB"
ham,RT @MediumBootyJudi: - I can't trip off unnecessary stuff I'm focused on my next hustle
ham,@sarahsaywhatt @brock_raul hi yes we need to go to another show sarah
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/AgvfcrUwRA
ham,RT @LostWords_: Never start a relationship if you're not done with your previous one.
ham,Chris Brown voice make me go crazy when he sing
ham,Ah~ I really love singing traditional sounding songs from Asia!
ham,"Hey stomach, I know you're mad at me because I'm doing Physical Therapy,but can you do me a favor?Stop the attacks at school &amp; night!Thanks!"
ham,RT @vickypowell10: Happy birthday to one of the biggest legends in football history and the sexiest man on earth http://t.co/8ZgwEeLXX0
ham,I always have to open photos on twitter
ham,Put ya finger in her butt.... bitches love when u put ya finger in they butt
ham,RT @511centralva: Cleared: Accident: EB on US-360 at MM168 in King William Co.3:02AM
ham,"RT @mramsmeets: Done with giving Mobile Security Training done, now two days of Hacknet training! #kpmgsecurity #milano"
ham,Global Perspective On Integrating Mental Health http://t.co/6yeu6fs6oW #alcohol #addiction
ham,RT @ImCandiceTho: Fools in love. Are there any creatures more pathetic? :|
ham,@keiranowen @suttdawg11 @jay_randerson @shackman18 that's if jays not on baby changing sentries! #LaunchingTinniesAtBitches
spam,RT @brandonluthy: on may 4th this will be me http://t.co/2jvHyGxa3j
ham,8 Reasons Why You Always Find Yourself On Twitter http://t.co/bg0q6V029Y ....
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/Pb0eT5ZMWE
spam,"I've harvested 1,397 of food! http://t.co/xkSODAnydO #ipad, #ipadgames, #gameinsight"
ham,Learn how to create a website easily with no technical expertise in minutes with this free website builder from http://t.co/QB1NkYlBlF 16:05
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/sZo68s74Nn
spam,"I have Christmas Gift on my island! Now my island is even more awesome! http://t.co/GmipEJ6Onn #android, #androidgames, #gameinsight"
ham,What's funny is my headphones are on my desk like 2ft away but I'm lazy
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/c2feL7xks4
ham,250 Sephardi stories already on the record http://t.co/aPI55J4Vto #SephardiVoices #JewsofMorocco #JewsofIraq #muslim #tcot #sioa
ham,@_Rennzo well folk go to the gym and talk about it even more than folk talk about football and gym is boring as fuck #zzzz
ham,I'm all on her twitter &amp; ion even fuck with you !
ham,"I trusted you, but now your words mean nothing to me because your actions spoke the truth"
ham,Hahaha! I just noticed how funny Finding Nemo is. You gotta love Dory. :) @TheEllenShow
ham,"RT @MYRAJAI_: ""@FameCorleone: They tweeted Heem janky ass. Yup, they the feds."" He next on they list!"
ham,@niyazpk Need to go further up.
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/eTaLtmZZo0
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/NqVzi3lNHs
ham,@dorianjones10 it was just stressful. I was dealing with a lot on top of working all day... Why was your's ?.
ham,"""@tothestonerswho: i overdosed on reality so i need drugs to bring me back to sanity."""
ham,Can't even think... just wanna be done with works..
spam,"Although you might wake up on the wrong side of the bed today,... More for Sagittarius http://t.co/i8gvT7Ed2f"
spam,@ritzyliciousme thanks love. :-)
ham,RT @Dvillain_: #oomf should text me.
ham,Every single morning and night this same bloke is ALWAYS on my train and literally few seats away &amp; we both look at each other like.. WTF
ham,@MeganKlembithh done it. Ended terribly.
ham,RT @MileyCyrus: Who's excited for @vmagazine http://t.co/WXbomf5LQ3
ham,RT @beccainley: Why can't rejjie just drop his fuckin shit alreaddyyyyy?
ham,"Iframe breaking parent in Firefox, need a sandbox solution. - repost 2 by nicolasbarcan - http://t.co/I7H0ydXyVd"
ham,Why is dory from finding nemo following me? lol
ham,"@stevelloyd1969 ouch! I mean, it's very pretty and everything, but really. Come on, winter. Enough's enough"
spam,You may approach your job in a totally unique manner today. Al... More for Virgo http://t.co/g3pcIPM1l0
ham,"RT @tedcruz: Get the latest on protecting the freedom of the Internet, securing the border, and more: http://t.co/ljM7OKHylQ #NoNetTax"
ham,Would u do it? RT @MailOnline Mum's gone on strike: Mum-of-two Claire Cisotti holds down a demanding job but still..http://t.co/rJOKCxZAHI
ham,Lol funny how im jammin to tht feel good music then it transitioned to some trap music and now some bullshit about killin niggas
ham,"#Life has many challenging situations, so go ahead and face it."
spam,Today's stats: I have spent 3 minutes on Twitter. See how much you have: http://t.co/EAvTOLBQBs
ham,Great first day on my diet but didn't eat enough barely had any time don't want to lose my gains
ham,Stocked up on sweets for a boring day -.-
ham,If you got my number and you don't HMU on a daily delete my shit
ham,@TophEarthbend *she smirked* I'd love to. Maybe.. We can have a three-some. Make everyone feel good..
spam,Please click on photo then bid..ends 12 tonight qld time http://t.co/6Ls9EThLEg
ham,"RT @BdgParty_Club: #BdgTONIGHT May'02nd ""CHILL OUT THE NIGHT"" @SOBBERS_BAR w/ @Aku_Rae @Mechanical_ELC ... http://t.co/QQqySVxRXb"
spam,"RT @ILYLuke: Directioners on twitter:
http://t.co/eryr0mR8kK
Directioners on tumblr:
http://t.co/lBIwT3TPvZ"
ham,Blasting music in my headphones because it's just one of those days
spam,You might feel obligated to nurture your coworkers now that th... More for Taurus http://t.co/i3Wr595MOY
spam,Getting together with friends or working as part of a team sou... More for Aries http://t.co/WTkPM3jXnB
ham,"Waterfall, Iceland

Really want to visit this country... http://t.co/Sjb3YueWrM"
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/XZX9nHpYfB
ham,@queenwitchiepoo if you knew me you would know that I'm a very emotional person &amp; I never let things go this is an example of why
ham,You weren't worth the first try so why am I tripping over you ? Why do I care so much?
spam,You may be feeling a creative buzz today from the eccentric Aq... More for Libra http://t.co/zxX9WKUaL4
ham,@Magical_Madison that's why I make deals. I gotta bring the cookies to my people!
ham,@StayLiftedKid laying on the floor thinking about life. to0 hipst3r 4 u
ham,Even though I'm tired I really don't wanna go to bed #boring
